"콘텐츠 ID
(필수 입력)","사용유무
(필수입력)","콘텐츠명
(필수 입력)","서브카테고리 명
(선택 입력)","시군
(선택입력)","구명
(선택입력)","새주소[도로명 주소]
(조건부 선택 입력)",지번주소,키워드,"다국어
(필수 입력)","좌표[X]
(조건부 선택 입력)","좌표[Y]
(조건부 선택 입력)","공간객체타입
(조건부 선택 입력)","라인 색상
(조건부 선택 입력)","라인 패턴
(조건부 선택 입력)","라인두께
(조건부 선택)","전화번호
(선택 입력)","웹URL
(선택 입력)","동영상 웹 링크 URL
(선택 입력)","음성파일 웹 링크 URL
(선택 입력)","사진 정보1[URL or 파일명]
(선택 입력)","사진 정보2[URL or 파일명]
(선택 입력)","사진 정보3[URL or 파일명]
(선택 입력)","사진 정보4[URL or 파일명]
(선택 입력)","사진 정보5[URL or 파일명]
(선택 입력)","상세 제목1
(선택 입력)","상세 내용1
(선택 입력)","상세 제목2
(선택 입력)","상세 내용2
(선택 입력)","상세 제목3
(선택 입력)","상세 내용3
(선택 입력)","상세 제목4
(선택 입력)","상세 내용4
(선택 입력)","상세 제목5
(선택 입력)","상세 내용5
(선택 입력)","상세 제목6
(선택 입력)","상세 내용6
(선택 입력)","상세 제목7
(선택 입력)","상세 내용7
(선택 입력)","상세 제목13
(선택 입력)","상세 내용13
(선택 입력)","상세 제목14
(선택 입력)","상세 내용14
(선택 입력)","상세 제목15
(선택 입력)","상세 내용15
(선택 입력)","상세 제목16
(선택 입력)","상세 내용16
(선택 입력)","상세 제목17
(선택 입력)","상세 내용17
(선택 입력)","상세 제목18
(선택 입력)","상세 내용18
(선택 입력)","상세 제목19
(선택 입력)","상세 내용19
(선택 입력)","상세 제목20
(선택 입력)","상세 내용20
(선택 입력)"
Sijang_gangbuk_012,Y,수유프라자,일반시장,,강북구,도봉로 261,강북구 수유동 63,,KOR,127.023447949,37.631688848,1,#0000FF,L,4,982-2278,,,,http://economy.seoul.go.kr/files/2015/07/559f2cd3ac3025.31938077.jpg,,,,,,,면적(㎡),20953,점포수(개),58,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,수유시장(09-943) - (마을)강북04,,,,,,,,,,,,,,,,
Sijang_gangbuk_011,Y,수유재래시장,일반시장,,강북구,도봉로67길,강북구 수유동 54-4,,KOR,127.0227763,37.631288,1,#0000FF,L,4,987-6380,http://suyumk.story3.kr,,,http://economy.seoul.go.kr/files/2015/07/559f2d4d398187.09743418.jpg,,,,,,,면적(㎡),5367,점포수(개),115,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"수유시장,성신여대미아캠퍼스앞(09-005) - (간선)101 , 102 , 106 , 107 , 108 , 120 , 130 , 140 , 141 , 142 , 148 , 150 , 151 , 153 , 160 , 710 , N15 , N16 , (지선)1144",,,,,,,,,,,,,,,,
Sijang_gangbuk_010,Y,수유전통시장(구)수유골목시장,일반시장,,강북구,도봉로67길,강북구 수유동 55-2,,KOR,127.022488281,37.630631693,1,#0000FF,L,4,989-4730,,,,http://economy.seoul.go.kr/files/2015/07/559f2d06aa7da3.59954947.jpg,,,,,,,면적(㎡),5151,점포수(개),50,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"수유시장,성신여대미아캠퍼스앞(09-005) - (간선)101 , 102 , 106 , 107 , 108 , 120 , 130 , 140 , 141 , 142 , 148 , 150 , 151 , 153 , 160 , 710 , N15 , N16 , (지선)1144",,,,,,,,,,,,,,,,
Sijang_gangbuk_009,Y,"솔샘시장(미아6,7동골목시장)",일반시장,,강북구,솔샘로50길 4,강북구 미아동 1345-3,,KOR,127.019175143,37.619586354,1,#0000FF,L,4,988-7691,,,,http://economy.seoul.go.kr/files/2015/07/559f5a0ebc4ae2.73003277.jpg,,,,,,,면적(㎡),2905,점포수(개),27,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"동북시장(09-220) - (간선)152, (지선)1165 , 1166 , 8111 , (마을)강북12",,,,,,,,,,,,,,,,
Sijang_gangbuk_008,Y,동북시장,일반시장,,강북구,솔샘로 233,강북구 미아동 701-3,,KOR,127.018621491,37.620235442,1,#0000FF,L,4,989-0403,,,,http://economy.seoul.go.kr/files/2015/07/559f2bfdded026.84841150.jpg,,,,,,,면적(㎡),7097,점포수(개),32,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"동북시장(09-220) - (간선)152, (지선)1165 , 1166 , 8111 , (마을)강북12",,,,,,,,,,,,,,,,
Sijang_gangbuk_007,Y,강북종합시장,일반시장,,강북구,한천로148길 12-43,강북구 수유동 179-4,,KOR,127.025273696,37.642324641,1,#0000FF,L,4,994-3989,,,,http://economy.seoul.go.kr/files/2015/07/559f2bb21d2c64.86035323.jpg,,,,,,,면적(㎡),3311,점포수(개),12,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,강북종합시장(09-804) - (마을)강북01,,,,,,,,,,,,,,,,
Sijang_gangbuk_006,Y,수유북부시장,일반시장,,강북구,삼양로91가길 19,강북구 수유동 405-8,,KOR,127.016038953,37.636080941,1,#0000FF,L,4,903-5546,,,,http://economy.seoul.go.kr/files/2015/07/559f2b733e1143.68122126.jpg,,,,,,,면적(㎡),3995,점포수(개),23,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"우이초등학교(09-134) - (간선)104, 109, 144, (지선)1144, 1166, 1218",,,,,,,,,,,,,,,,
Sijang_gangbuk_005,Y,우이시장,일반시장,,강북구,노해로23길 68,강북구 수유동 270-185,,KOR,127.019998454,37.646035169,1,#0000FF,L,4,993-0240,,,,http://economy.seoul.go.kr/files/2015/07/559f2b2b2a55e1.67278209.jpg,,,,,,,면적(㎡),2122,점포수(개),13,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"수유2동주민센터,우이시장(09-126) - (간선)120 , 153 , (지선)1119 , 1126 , 1165 , 1218 ",,,,,,,,,,,,,,,,
Sijang_gangbuk_004,Y,수유중앙시장,일반시장,,강북구,노해로17길 21,강북구 수유동 32-2,,KOR,127.021156716,37.640333113,1,#0000FF,L,4,902-1353,,,,http://economy.seoul.go.kr/files/2015/07/559f2aca70b0d7.56226714.jpg,,,,,,,면적(㎡),4438,점포수(개),28,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,수유중앙시장(09-313) - (간선)710,,,,,,,,,,,,,,,,
Sijang_gangbuk_003,Y,번동북부시장,일반시장,,강북구,한천로123길 26,강북구 번동 413-3,,KOR,127.030325002,37.636232404,1,#0000FF,L,4,902-1683,http://www.bukbooplaza.com,,,http://economy.seoul.go.kr/files/2015/07/559f2a589e2980.75683320.jpg,,,,,,,면적(㎡),2903,점포수(개),41,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"북부시장(09-816) - (마을)강북09, 강북11",,,,,,,,,,,,,,,,
Sijang_gangbuk_002,Y,숭인시장,일반시장,,강북구,도봉로 45,강북구 미아동 465-6,,KOR,127.029230286,37.613356952,1,#0000FF,L,4,988-1430,,,,http://economy.seoul.go.kr/files/2015/07/559f1ea4e3dbd5.08640488.jpg,,,,,,,면적(㎡),4675,점포수(개),107,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"미아사거리역(09-011) - (간선)101 , 102 , 106 , 107 , 108 , 130 , 140 , 141 , 142 , 144 , 148 , 150 , 151 , 153 , 160 , 710 , N15 , N16 , (지선)1165 , 8111 , (공항)6101",,,,,,,,,,,,,,,,
Sijang_gangbuk_001,Y,수유시장,일반시장,,강북구,도봉로67길 18,강북구 수유동 54-5,,KOR,127.022649353,37.63072491,1,#0000FF,L,4,989-4730,http://www.suyumarket.com,,,http://economy.seoul.go.kr/files/2015/07/559f1e1932d822.94277430.jpg,,,,,,,면적(㎡),6884,점포수(개),70,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"수유시장,성신여대미아캠퍼스앞(09-005) - (간선)101 , 102 , 106 , 107 , 108 , 120 , 130 , 140 , 141 , 142 , 148 , 150 , 151 , 153 , 160 , 710 , N15 , N16 , (지선)1144",,,,,,,,,,,,,,,,
Sijang_ep_014,Y,연신내상점가,일반시장,,은평구,"은평구 갈현동393-400번지 일대
(통일로85길6-12(갈현동))",은평구 갈현동 400-21,,KOR,126.918679182,37.619598415,1,#0000FF,L,4,070-8927-3254,,,,http://economy.seoul.go.kr/files/2015/07/55b1c9d92e2717.22776137.jpg,,,,,,,면적(㎡),16394,점포수(개),205,형태(골목/건물/상점가),상점가,취급상품(일반/전문),일반시장,대표상품,"음식점, 의류, 잡화 등",주변 버스정류소,"청구성심병원후문(12-733) - (마을)은평01, 은평03",,,,,,,,,,,,,,,,
Sijang_ep_013,Y,대림골목시장,일반시장,,은평구,"은평구 응암동602-1~31번지750-1~ 695-22일대
(응암로12길8(응암동))",은평구 응암동 602-21,,KOR,126.917273647,37.587625943,1,#0000FF,L,4,373-8612,,,,http://economy.seoul.go.kr/files/2015/07/55b1c99ed8b823.92961547.jpg,,,,,,,면적(㎡),3030,점포수(개),69,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,대표상품,"농, 축, 수산물",주변 버스정류소,"대림시장(12-165) - (간선)751 , 760 , (지선)7025 , 7613 , 7719 ",,,,,,,,,,,,,,,,
Sijang_ep_012,Y,대조시장,일반시장,,은평구,"은평구 대조동 12, 26번지 일대
(진흥로 153(대조동))",은평구 대조동 12-3,,KOR,126.927734357,37.609823775,1,#0000FF,L,4,382-5599,http://www.daejomarket.com,,,http://economy.seoul.go.kr/files/2015/07/55b1c90177f899.53450792.jpg,,,,,,,면적(㎡),3400,점포수(개),77,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,대표상품,"반찬, 식료품",주변 버스정류소,"대조시장(12-256) - (지선)7022, 7212",,,,,,,,,,,,,,,,
Sijang_ep_011,Y,신응암시장,일반시장,,은평구,"은평구 응암동427-130~113
(응암로22길3-1(응암동))",은평구 응암동 427-108,,KOR,126.91883258,37.594136684,1,#0000FF,L,4,389-3330,,,,http://economy.seoul.go.kr/files/2015/07/55b1c978785f97.07698829.jpg,,,,,,,면적(㎡),1700,점포수(개),50,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,대표상품,"끄덕 반찬, 봉황 김치, 키토산 김치, 갈치 숙성 김치, 떡, 부침, 시장냉면",주변 버스정류소,"응암시장입구(12-513) - (마을)은평05, 은평08",,,,,,,,,,,,,,,,
Sijang_ep_010,Y,수일시장,일반시장,,은평구,"은평구 수색동 368-24
(수색로16길 5-1(수색동))",은평구 수색동 367-2,,KOR,126.895275012,37.582934953,1,#0000FF,L,4,302-5798,,,,,,,,,,,면적(㎡),1074,점포수(개),0,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"수색역앞(중)(80-013) - (일반)66 , 72 , (간선)270 , 470 , 700 , 707 , 740 , 750A , 750B , (지선)7017 , 7021 , 7025 , 7212 , 7611 , 7714 , 7726 , 7727 , 7728 , 7738 , 7739 , (좌석)770, 800, (마을)075A, 075B, (공항)6005",,,,,,,,,,,,,,,,
Sijang_ep_009,Y,제일시장,일반시장,,은평구,통일로 731,은평구 대조동 14-1,,KOR,126.929258519,37.610545124,1,#0000FF,L,4,384-3889,,,,http://economy.seoul.go.kr/files/2015/07/55b1c8d1d3ddb2.68563369.jpg,,,,,,,면적(㎡),2293,점포수(개),52,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,"의류, 잡화",주변 버스정류소,"불광전철역(12-566) - (마을)은평02 , 은평04 , 은평07 ",,,,,,,,,,,,,,,,
Sijang_ep_008,Y,응암시장,일반시장,,은평구,응암로 252(응암동),은평구 응암동 427-126,,KOR,126.918545492,37.594390069,1,#0000FF,L,4,355-0727,,,,,,,,,,,면적(㎡),1688,점포수(개),10,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"응암시장(12-305) - (간선)760, (지선)7025, 7719, 7730, 8774(맞춤버스)",,,,,,,,,,,,,,,,
Sijang_ep_007,Y,양지시장,일반시장,,은평구,응암로4길 20,은평구 응암동 754-1,,KOR,126.9175564,37.5865193,1,#0000FF,L,4,302-6729,,,,http://economy.seoul.go.kr/files/2015/07/55b1c6585cb109.38065306.jpg,,,,,,,면적(㎡),1244,점포수(개),4,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"서울중앙교회앞(12-417) - (지선)7019 , 7719 ",,,,,,,,,,,,,,,,
Sijang_ep_006,Y,대림시장,일반시장,,은평구,응암로4길 26,은평구 응암동 754-1,,KOR,126.917688895,37.586727323,1,#0000FF,L,4,302-1666,,,,http://economy.seoul.go.kr/files/2015/07/55b1c610942d88.26974749.jpg,,,,,,,면적(㎡),3223,점포수(개),104,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,"두부, 무진분식(착한가격), 순대, 그릇",주변 버스정류소,"대림시장(12-165) - (간선)751 , 760 , (지선)7025 , 7613 , 7719 ",,,,,,,,,,,,,,,,
Sijang_ep_005,Y,증산종합시장,일반시장,,은평구,증산로3길 12,은평구 증산동 184-9,,KOR,126.90504746,37.581463297,1,#0000FF,L,4,373-5990,,,,http://economy.seoul.go.kr/files/2015/07/55b1c5c23b97c5.70985428.jpg,,,,,,,면적(㎡),2171,점포수(개),60,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,가공식품,주변 버스정류소,"증산중학교입구(12-172) - (간선)571, 753, (지선)7019 , 7021 , 7611 , 7714 , 7730 ",,,,,,,,,,,,,,,,
Sijang_ep_004,Y,역촌중앙시장,일반시장,,은평구,연서로17길 18-6,은평구 갈현동 467-1,,KOR,126.916202344,37.613276417,1,#0000FF,L,4,359-8595,,,,http://economy.seoul.go.kr/files/2015/07/55b1c518dd97e7.06779856.jpg,,,,,,,면적(㎡),4911.84,점포수(개),46,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,김치 및 반찬가게,주변 버스정류소,"역촌중앙시장(12-141) - (간선)752, (지선)7613 , 7720 , 7722 , (광역)9701",,,,,,,,,,,,,,,,
Sijang_ep_003,Y,갈현시장,일반시장,,은평구,갈현동 424-16,은평구 갈현동 424-22,,KOR,126.917387026,37.623560103,1,#0000FF,L,4,386-8773,,,,http://economy.seoul.go.kr/files/2015/07/55b1c4cba62812.21669274.jpg,,,,,,,면적(㎡),1757.82,점포수(개),0,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,갈현1동주민센터(12-567) - (마을)은평03,,,,,,,,,,,,,,,,
Sijang_ep_002,Y,연서시장,일반시장,,은평구,통일로 850,은평구 불광동 310-130,,KOR,126.921900195,37.619321262,1,#0000FF,L,4,355-1272,,,,http://economy.seoul.go.kr/files/2015/07/55b1c43326f308.18236184.jpg,,,,,,,면적(㎡),1594,점포수(개),93,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,"옥이네김밥, 연신김밥, 명성왕족발, 전, 무궁화어묵,보글보글(포장찌개전문), 수림반찬, 진수성찬",주변 버스정류소,"연신내역,연서시장(12-017) - (일반)17 , 30 , 31 , 34 , 55 , 99 , 100 , 330 , 360 , 567 , (간선)471 , 703 , 704 , 705 , 706 , N37, (직행)9710, (광역)9703 , 9709 , (공항)6012",,,,,,,,,,,,,,,,
Sijang_ep_001,Y,녹번시장,일반시장,,은평구,은평로204-4(응암동),은평구 응암동 74-14,,KOR,126.930692428,37.60098446,1,#0000FF,L,4,353-5334,,,,http://economy.seoul.go.kr/files/2015/07/55b1c40ba0f0f7.05947882.jpg,,,,,,,면적(㎡),614,점포수(개),39,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,"음식점, 농·축·수산물, 기타",주변 버스정류소,"은평구청(12-135) - (간선)702A , 702B , 752 , (지선)7019 , 7025 , 7714 , 7719 , 7722 , 7730 , (광역)9701",,,,,,,,,,,,,,,,
Sijang_dongjak_016,Y,만양로상점가,일반시장,,동작구,만양로 92,동작구 노량진동 119-158,,KOR,126.944483929,37.511610035,1,#0000FF,L,4,,,,,,,,,,,,면적(㎡),,점포수(개),30,형태(골목/건물/상점가),상점가,취급상품(일반/전문),일반시장,,,주변 버스정류소,"노량진신한은행(20-941) - (마을)동작01 , 동작13 , 동작13-1 ",,,,,,,,,,,,,,,,
Sijang_dongjak_015,Y,신대방1동골목상권,일반시장,,동작구,시흥대로 658,동작구 신대방동 607-5,,KOR,126.908119103,37.490360902,1,#0000FF,L,4,,,,,,,,,,,,면적(㎡),,점포수(개),113,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"신대방경남아파트(20-002) - (일반) 5, 900",,,,,,,,,,,,,,,,
Sijang_dongjak_014,Y,사당1동먹자골목상점가,일반시장,,동작구,동작대로3길 10,동작구 사당동 1031-24,,KOR,126.980834645,37.47846477,1,#0000FF,L,4,,,,,,,,,,,,면적(㎡),,점포수(개),109,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,사당역10번출구(20-500) - (마을) 서초17,,,,,,,,,,,,,,,,
Sijang_dongjak_013,Y,상도4동도깨비골목시장,일반시장,,동작구,상도로22길 36,동작구 상도동 194-10,,KOR,126.937124135,37.50171203,1,#0000FF,L,4,,,,,,,,,,,,면적(㎡),,점포수(개),94,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"동작경희병원(20-932) - (마을)동작02, 동작11",,,,,,,,,,,,,,,,
Sijang_dongjak_012,Y,상도전통시장,일반시장,,동작구,상도로37길 64,동작구 상도동 467-5,,KOR,126.952234842,37.498636191,1,#0000FF,L,4,,,,,,,,,,,,면적(㎡),,점포수(개),73,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"상도동중앙하이츠빌,상도전통시장(20-163) - 501, 506, 641, 650, 750A, 750B, 751, 752, 753",,,,,,,,,,,,,,,,
Sijang_dongjak_011,Y,남성역골목시장,일반시장,,동작구,사당로16가길 13,동작구 사당동 267-16,,KOR,126.972552001,37.482936009,1,#0000FF,L,4,,,,,,,,,,,,면적(㎡),9021,점포수(개),77,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,사당시장(20-181) - (간선)752,,,,,,,,,,,,,,,,
Sijang_dongjak_010,Y,흑석시장,일반시장,,동작구,서달로12길 19,동작구 흑석동 54-368,,KOR,126.962833185,37.506922795,1,#0000FF,L,4,,,,,,,,,,,,면적(㎡),5051,점포수(개),66,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"중앙대병원후문,흑석시장(20-582) - (마을)동작01",,,,,,,,,,,,,,,,
Sijang_dongjak_009,Y,성대골목시장,일반시장,,동작구,상도로 102,동작구 상도동 324-1,,KOR,126.931750549,37.499955996,1,#0000FF,L,4,,,,,,,,,,,,면적(㎡),,점포수(개),89,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"성대시장(20-148) - (간선)152 , 504 , 642 , 753 , N15 , (지선)5516 , 5536 , 6515 ",,,,,,,,,,,,,,,,
Sijang_dongjak_008,Y,남성시장,일반시장,,동작구,동작대로 129,동작구 사당동 86-9,,KOR,126.981863603,37.488288809,1,#0000FF,L,4,599-0571,,,,,,,,,,,면적(㎡),13000,점포수(개),140,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"총신대입구역,남성시장입구앞(20-018) - (일반)11-1 , 11-2 , 11-5 , (간선)350 , 502 , 540 , 643 , 752 , (지선)4212 , 4318 , 5524 , 8541 , (직행)7007-1 , (마을)서초05 , 서초06 , 서초16 , (공항)6016",,,,,,,,,,,,,,,,
Sijang_dongjak_007,Y,노량진중앙시장,일반시장,,동작구,만양로16길 9,동작구 노량진동 119-153,,KOR,126.944599128,37.511793694,1,#0000FF,L,4,812-5535,,,,,,,,,,,면적(㎡),2320,점포수(개),27,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"노량진신한은행(20-941) - (마을)동작01 , 동작13 , 동작13-1 ",,,,,,,,,,,,,,,,
Sijang_dongjak_006,Y,신노량진시장,일반시장,,동작구,동작구 장승배기로 123-6,동작구 노량진동 307-98,,KOR,126.939815746,37.508629042,1,#0000FF,L,4,826-5800,,,,,,,,,,,면적(㎡),3512,점포수(개),25,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"장성교회(20-192) - (간선)152 , 500 , 504 , 641 , 642 , 650 , 751 , N15 , (지선)5516 , 5517 , 5535 , 5536 , 6515 ",,,,,,,,,,,,,,,,
Sijang_dongjak_005,Y,본동인정시장,일반시장,,동작구,매봉로 177,동작구 본동 187-1,,KOR,126.951876708,37.512229177,1,#0000FF,L,4,823-3655,,,,,,,,,,,면적(㎡),7163,점포수(개),82,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"본동시장(20-856) - (마을)동작08, 동작10",,,,,,,,,,,,,,,,
Sijang_dongjak_004,Y,성대시장,일반시장,,동작구,상도로 102,동작구 상도동 324-1,,KOR,126.931759151,37.499942822,1,#0000FF,L,4,822-4488,,,,,,,,,,,면적(㎡),6267,점포수(개),56,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"성대시장(20-147) - (간선)152 , 504 , 642 , 753 , N15 , (지선)5516 , 5536 , 6515 ",,,,,,,,,,,,,,,,
Sijang_dongjak_003,Y,강남시장,일반시장,,동작구,상도로 357,동작구 상도동 488,,KOR,126.953523034,37.496935291,1,#0000FF,L,4,813-6231,,,,,,,,,,,면적(㎡),2323,점포수(개),16,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"숭실대입구역(20-166) - (간선)501 , 506 , 641 , 650 , 750A , 750B , 751 , 752 , 753 , (지선)5511 , 5517 ",,,,,,,,,,,,,,,,
Sijang_dongjak_002,Y,사당시장,일반시장,,동작구,사당로 244,동작구 사당동 318-8,,KOR,126.974904325,37.482852027,1,#0000FF,L,4,582-3333,,,,,,,,,,,면적(㎡),3843,점포수(개),14,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"사당시장(20-180) - (간선)752, (마을)동작06 , 동작15 ",,,,,,,,,,,,,,,,
Sijang_dongjak_001,Y,영도시장,일반시장,,동작구,장승배기로10길 26,동작구 상도동 176-1,,KOR,126.940752785,37.504521246,1,#0000FF,L,4,813-4359,,,,,,,,,,,면적(㎡),4290,점포수(개),60,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"장승배기역(20-563) - (마을)동작12 , 동작13 ",,,,,,,,,,,,,,,,
Sijang_dobong_006,Y,백운시장,일반시장,,도봉구,삼양로154길 42,도봉구 쌍문동 495-9,,KOR,127.015587677,37.655662344,1,#0000FF,L,4,903-0678,,,,,,,,,,,면적(㎡),2368,점포수(개),48,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"우이성당(10-517) - (마을)도봉01 , 도봉02 ",,,,,,,,,,,,,,,,
Sijang_dobong_005,Y,쌍문역골목시장,일반시장,,도봉구,도봉로113길 20,도봉구 쌍문동 94-29,,KOR,127.032949081,37.648365374,1,#0000FF,L,4,992-1595,,,,,,,,,,,면적(㎡),3860,점포수(개),78,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"쌍문역,쌍문역골목시장(10-124) - (지선)1126, 1127, (마을)도봉05 , 도봉06 , 도봉07 ",,,,,,,,,,,,,,,,
Sijang_dobong_004,Y,신도봉시장,일반시장,,도봉구,도당로27길 60,도봉구 도봉동 611,,KOR,127.041209915,37.670325726,1,#0000FF,L,4,954-0604,,,,,,,,,,,면적(㎡),1810,점포수(개),25,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,신도봉시장(10-811) - (마을)도봉08,,,,,,,,,,,,,,,,
Sijang_dobong_003,Y,창동골목시장,일반시장,,도봉구,덕릉로58길 14,도봉구 창동 557-1,,KOR,127.039041109,37.638462135,1,#0000FF,L,4,992-6757,,,,http://economy.seoul.go.kr/files/2015/08/55d13b34c721e1.54353040.jpg,,,,,,,면적(㎡),7325,점포수(개),64,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"창동,신창시장(10-330) - (간선)102, (지선)1126 , 1127 , 1138 , 1157 ",,,,,,,,,,,,,,,,
Sijang_dobong_002,Y,창동신창시장,일반시장,,도봉구,덕릉로5길 9,도봉구 창동 578-160,,KOR,127.037087287,37.639762094,1,#0000FF,L,4,990-0040,http://scsangdan.modoo.at/,,,http://economy.seoul.go.kr/files/2015/08/55d13aaf503635.69299427.jpg,,,,,서울형 신시장,"전통시장의 경쟁력을 강화하기 위해 시장 특성에 맞는 활성화 방안을 마련, 새로운 시장 모델을 만들어가는 곳",면적(㎡),11219,점포수(개),78,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"창동,신창시장(10-330) - (간선)102, (지선)1126 , 1127 , 1138 , 1157 ",,,,,,,,,,,,,,,,
Sijang_dobong_001,Y,방학동도깨비시장,일반시장,,도봉구,방학로10길 51,도봉구 방학동 632-1,,KOR,127.033963338,37.66451637,1,#0000FF,L,4,954-1225,,,,http://economy.seoul.go.kr/files/2015/08/55d13a7b76a003.92188532.jpg,,,,,,,면적(㎡),15243,점포수(개),103,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,대표상품,"명동분식, 대양홍어, 못난이만두, 착한츄러스, 깨비강정, 명우수산물회, 포천 유황돼지, 홍두깨손칼국수",주변 버스정류소,"방학동도깨비시장(10-310) - (일반)72-3 , (지선)1126 , 1128 ",,,,,,,,,,,,,,,,
Sijang_ddm_021,Y,동대문 청량리 농수산물 시장,전문시장,,동대문구,경동시장로 22,동대문구 제기동 629-2,,KOR,127.040876003,37.580924784,1,#0000FF,L,4,963-3214,,,,http://economy.seoul.go.kr/files/2015/07/55a4dc8fe85c81.50710096.jpg,,,,,,,면적(㎡),3613.94,점포수(개),95,형태(골목/건물/상점가),골목형,취급상품(일반/전문),전문시장(농수산물,대표상품,"농수산물, 나물",주변 버스정류소,"경동시장앞(06-775) - (간선)110B , 141 , (지선)1213 , 1222 , 2222 , (직행)3200",,,,,,,,,,,,,,,,
Sijang_ddm_020,Y,청량리 종합도매시장,일반시장,,동대문구,약령시로 90,동대문구 제기동 838,,KOR,127.040116377,37.582785857,1,#0000FF,L,4,962-5670,,,,http://economy.seoul.go.kr/files/2015/07/55a4db62d69596.07278898.jpg,,,,,,,면적(㎡),1774.66,점포수(개),62,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,대표상품,가공식품 (도매),주변 버스정류소,"동대문중앙새마을금고(06-286) - (간선)120, (지선)1224 , 2311 , 3216 ",,,,,,,,,,,,,,,,
Sijang_ddm_019,Y,회기시장,일반시장,,동대문구,회기로25길 11,동대문구 회기동 57-22,,KOR,127.054963617,37.59095335,1,#0000FF,L,4,964-2450,,,,http://economy.seoul.go.kr/files/2015/07/55a4db3e3c08a5.46870196.jpg,,,,,,,면적(㎡),5921.25,점포수(개),64,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"회기시장(06-123) - (간선)120, 147, 261, 273, N13, (지선)1222",,,,,,,,,,,,,,,,
